issue_id,run_id,url,severity,issue_code,title,description,evidence_json,issue_provenance,technical_seo_gate,verification_status,confidence_score,certainty_state,priority_score,page_importance,reach,urgency,affected_count,affected_ratio,template_cluster,affected_page_types
231,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/privacy,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
245,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/privacy,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
250,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,medium,BING_PREVIEW_CONTROLS_RESTRICTIVE,Bing-facing preview controls are restrictive,Current preview directives are restrictive enough to reduce snippet/answer-surface visibility for Bing consumption.,"{""classification"": ""likely_accidental_suppression"", ""restriction_score"": 4, ""reasons"": [""max_snippet_le_zero"", ""max_video_preview_le_zero""], ""page_importance"": 1.0}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,22,0.4,other-template,"homepage,other"
253,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
259,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/terms,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
265,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/terms,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
275,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,medium,BING_PREVIEW_CONTROLS_RESTRICTIVE,Bing-facing preview controls are restrictive,Current preview directives are restrictive enough to reduce snippet/answer-surface visibility for Bing consumption.,"{""classification"": ""likely_accidental_suppression"", ""restriction_score"": 4, ""reasons"": [""max_snippet_le_zero"", ""max_video_preview_le_zero""], ""page_importance"": 1.0}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,22,0.4,other-template,"homepage,other"
278,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,31,1.0,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
9,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/auto-body,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/auto-body""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
11,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/auto-body,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
16,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/dentists,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/dentists""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
18,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/dentists,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
23,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/smbs,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/smbs""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
25,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/smbs,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
36,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/foundation-repair,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/foundation-repair""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
38,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/foundation-repair,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
43,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/hvac,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/hvac""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
45,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/hvac,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
56,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/plumbers,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/plumbers""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
58,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/plumbers,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
63,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/dentists,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/dentists""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
65,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/dentists,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
88,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/hvac,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/hvac""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
90,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/hvac,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
95,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/orthodontists,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/orthodontists""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
97,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/orthodontists,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
120,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/lawyers,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/lawyers""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
122,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/lawyers,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
127,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/foundation-repair,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/foundation-repair""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
129,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/foundation-repair,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
152,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/med-spas,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/med-spas""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
154,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/med-spas,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
159,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/auto-body,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/auto-body""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
161,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/auto-body,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
178,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/lawyers,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/lawyers""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
180,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/lawyers,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
185,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/vets,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/vets""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
187,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/vets,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
198,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/med-spas,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/med-spas""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
200,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/med-spas,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
205,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/orthodontists,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/orthodontists""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
207,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/orthodontists,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
212,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/plumbers,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/plumbers""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
214,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/plumbers,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
230,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/privacy,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/privacy""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
232,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/privacy,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
244,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/privacy,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/privacy""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
246,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/privacy,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
252,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/smbs""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
254,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
258,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/terms,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/terms""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
260,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/terms,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
264,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/terms,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/terms""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
266,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/terms,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
277,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,medium,CANONICAL_MISMATCH,Canonical mismatch,Canonical URL differs from final fetched URL.,"{""canonical"": ""https://void-agency.com/smbs"", ""final"": ""https://www.void-agency.com/vets""}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,55,1.0,content-template,"article,homepage,legal,other"
279,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,medium,HREFLANG_RECIPROCITY_MISSING,Hreflang reciprocity missing,One or more hreflang target pages do not point back to this URL.,"{""missing_reciprocal_targets"": [""https://void-agency.com/""]}",both,canonicalization,automated,95,Verified,27,1.0,sitewide,1.2,54,0.9818,content-template,"article,homepage,legal,other"
30,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,26,0.85,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
50,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/insights,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,26,0.85,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
70,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/insights/builder-incentives,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,26,0.85,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
76,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/insights/case-study,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,26,0.85,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
82,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/insights/data-maturity,medium,EXACT_CONTENT_DUPLICATE,Exact duplicate content,Visible page text exactly matches other indexable pages after normalization.,"{""content_hash"": ""0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df"", ""duplicate_count"": 55, ""sample_urls"": [""https://void-agency.com/"", ""https://void-agency.com/auto-body"", ""https://void-agency.com/dentists"", ""https://void-agency.com/foundation-repair"", ""https://void-agency.com/hvac"", ""https://void-agency.com/insights"", ""https://void-agency.com/insights/builder-incentives"", ""https://void-agency.com/insights/case-study""]}",both,indexability,automated,95,Verified,26,0.85,sitewide,1.35,55,1.0,content-template,"article,homepage,legal,other"
