fetch_id,run_id,url,status_code,fetch_time_ms,content_type,response_bytes,fetched_at
27,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/insights/video-strategy,200,51,text/html; charset=utf-8,6097,2026-04-19T19:22:34.992658+00:00
28,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/lawyers,200,49,text/html; charset=utf-8,6097,2026-04-19T19:22:36.931807+00:00
31,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/med-spas,200,46,text/html; charset=utf-8,6097,2026-04-19T19:22:43.733703+00:00
32,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/orthodontists,200,52,text/html; charset=utf-8,6097,2026-04-19T19:22:45.914890+00:00
33,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/plumbers,200,77,text/html; charset=utf-8,6097,2026-04-19T19:22:48.630305+00:00
36,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/privacy,200,46,text/html; charset=utf-8,6097,2026-04-19T19:22:54.641077+00:00
37,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/sitemap.xml,200,47,application/xml,7550,2026-04-19T19:22:56.414592+00:00
38,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/sitemap.xml.gz,404,53,text/plain; charset=utf-8,79,2026-04-19T19:22:57.730940+00:00
41,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/sitemap_index.xml,404,51,text/plain; charset=utf-8,79,2026-04-19T19:23:03.431384+00:00
42,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,200,51,text/html; charset=utf-8,6097,2026-04-19T19:23:04.697567+00:00
43,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/terms,200,51,text/html; charset=utf-8,6097,2026-04-19T19:23:06.986237+00:00
46,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,200,78,text/html; charset=utf-8,6097,2026-04-19T19:23:12.638750+00:00
39,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/,200,24,text/html; charset=utf-8,6097,2026-04-19T19:22:59.015639+00:00
25,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/auto-body,200,23,text/html; charset=utf-8,6097,2026-04-19T19:22:30.651118+00:00
10,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/dentists,200,23,text/html; charset=utf-8,6097,2026-04-19T19:21:58.538517+00:00
20,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/foundation-repair,200,24,text/html; charset=utf-8,6097,2026-04-19T19:22:19.733263+00:00
14,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/hvac,200,31,text/html; charset=utf-8,6097,2026-04-19T19:22:06.898375+00:00
5,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights,200,23,text/html; charset=utf-8,6097,2026-04-19T19:21:47.500773+00:00
49,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/builder-incentives,200,21,text/html; charset=utf-8,6097,2026-04-19T19:23:18.371817+00:00
34,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/case-study,200,28,text/html; charset=utf-8,6097,2026-04-19T19:22:51.019915+00:00
35,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/data-maturity,200,23,text/html; charset=utf-8,6097,2026-04-19T19:22:52.815368+00:00
45,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/map-pack-playbook,200,25,text/html; charset=utf-8,6097,2026-04-19T19:23:10.556367+00:00
53,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/recruiting,200,34,text/html; charset=utf-8,6097,2026-04-19T19:23:25.753092+00:00
47,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/site-speed,200,23,text/html; charset=utf-8,6097,2026-04-19T19:23:14.845085+00:00
30,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/smb-guide,200,22,text/html; charset=utf-8,6097,2026-04-19T19:22:41.960339+00:00
50,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/texas-cost-stack,200,22,text/html; charset=utf-8,6097,2026-04-19T19:23:20.211572+00:00
51,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/texas-market-2026,200,38,text/html; charset=utf-8,6097,2026-04-19T19:23:22.056903+00:00
52,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/texas-seo,200,21,text/html; charset=utf-8,6097,2026-04-19T19:23:23.965987+00:00
54,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/video-strategy,200,25,text/html; charset=utf-8,6097,2026-04-19T19:23:27.519344+00:00
57,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights?topic=Growth,200,25,text/html; charset=utf-8,6097,2026-04-19T19:23:32.904253+00:00
55,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights?topic=Local+SEO,200,24,text/html; charset=utf-8,6097,2026-04-19T19:23:29.360947+00:00
56,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights?topic=Performance,200,22,text/html; charset=utf-8,6097,2026-04-19T19:23:31.087374+00:00
58,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights?topic=Real+Estate,200,24,text/html; charset=utf-8,6097,2026-04-19T19:23:34.640963+00:00
48,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights?topic=SMB,200,56,text/html; charset=utf-8,6097,2026-04-19T19:23:16.629562+00:00
19,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/lawyers,200,22,text/html; charset=utf-8,6097,2026-04-19T19:22:17.330960+00:00
24,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/med-spas,200,37,text/html; charset=utf-8,6097,2026-04-19T19:22:27.749950+00:00
15,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/orthodontists,200,23,text/html; charset=utf-8,6097,2026-04-19T19:22:09.276123+00:00
9,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/plumbers,200,23,text/html; charset=utf-8,6097,2026-04-19T19:21:55.825638+00:00
40,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/privacy,200,23,text/html; charset=utf-8,6097,2026-04-19T19:23:01.600476+00:00
4,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/smbs,200,25,text/html; charset=utf-8,6097,2026-04-19T19:21:45.168651+00:00
44,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/terms,200,23,text/html; charset=utf-8,6097,2026-04-19T19:23:08.773246+00:00
29,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/vets,200,30,text/html; charset=utf-8,6097,2026-04-19T19:22:39.488874+00:00
