media_asset_id,run_id,url,asset_type,asset_url,discoverability_score,metadata_json
36,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/privacy,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
39,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/smbs,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
40,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/terms,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
43,8946f235-727a-4b28-b3d1-cb0b887325a9,https://void-agency.com/vets,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
37,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
25,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/auto-body,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
10,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/dentists,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
20,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/foundation-repair,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
14,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/hvac,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
5,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
46,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/builder-incentives,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
34,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/case-study,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
35,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/data-maturity,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
42,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/map-pack-playbook,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
50,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/recruiting,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
44,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/site-speed,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
30,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/smb-guide,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
47,8946f235-727a-4b28-b3d1-cb0b887325a9,https://www.void-agency.com/insights/texas-cost-stack,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
