url_key,normalized_url,last_final_url,etag,last_modified,last_status_code,last_content_type,last_body_sha256,last_extracted_sha256,last_fetched_at,last_seen_run_id,not_modified_streak
2198528b01f2513b30747aab93706d0c88b48d1b98b1c6ffc7a58138f9af776a,https://void-agency.com/insights/builder-incentives,https://www.void-agency.com/insights/builder-incentives,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:01.414572+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
aa1ec832da65e714a1e4d8d191791ee90d284f30f7923f22bf8e62ec006015d8,https://void-agency.com/insights/case-study,https://www.void-agency.com/insights/case-study,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:03.265833+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
b0f61699dc36ffc2b8d611d90cc1d22fa64fbe34c6036aa21bf09efac4649baa,https://void-agency.com/insights/data-maturity,https://www.void-agency.com/insights/data-maturity,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:05.075428+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
9668e7422fc6f45eeacabce78a59993b21c0bf837e9d355768d02ceefc56d8c4,https://www.void-agency.com/hvac,https://www.void-agency.com/hvac,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:06.898375+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
7d78c5d9052c2c17e384288be7c47ea8578a04c8153120e7c1eaceb2f50d701d,https://www.void-agency.com/orthodontists,https://www.void-agency.com/orthodontists,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:09.276123+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
52a428a0fec1560b07cbe38ec26408c50b2516d50d73df1c4a00fa8ae0aacf87,https://void-agency.com/insights/map-pack-playbook,https://www.void-agency.com/insights/map-pack-playbook,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:11.823160+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
3b332f2fe5911860f3c00338e3d173cf1f0a0df16454c060752bca7827bf30af,https://void-agency.com/insights/recruiting,https://www.void-agency.com/insights/recruiting,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:13.707353+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
4ed6b10b6c09374d794606a5c856fa73cd7e60857fea8d789ae928b84916d216,https://void-agency.com/insights/site-speed,https://www.void-agency.com/insights/site-speed,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:15.554750+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
f9adea435ed165e1b07319cb12e706e1d125b67c3adddcf887796bc9037c9699,https://www.void-agency.com/lawyers,https://www.void-agency.com/lawyers,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:17.330960+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
ccfeff63bd0a0d194b6e51f4c17965667b21dbc89d03c5efcdba43225e19606c,https://www.void-agency.com/foundation-repair,https://www.void-agency.com/foundation-repair,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:19.733263+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
