media_asset_id,run_id,url,asset_type,asset_url,discoverability_score,metadata_json
17,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/recruiting,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
18,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/site-speed,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
21,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/smb-guide,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
22,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-cost-stack,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
23,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-market-2026,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
26,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-seo,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
27,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/video-strategy,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
28,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/lawyers,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
31,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/med-spas,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
32,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/orthodontists,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
33,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/plumbers,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
36,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/privacy,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
39,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/smbs,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
40,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/terms,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
43,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/vets,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
37,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
25,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/auto-body,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
10,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/dentists,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
20,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/foundation-repair,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
14,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/hvac,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
5,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
46,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
34,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/case-study,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
35,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/data-maturity,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
42,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/map-pack-playbook,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
50,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
44,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
30,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/smb-guide,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
47,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,image,https://void-agency.com/og-image.jpg,15,"{""alt"": """", ""alt_quality"": ""missing"", ""candidate_urls"": [], ""decoding"": """", ""figure_caption"": """", ""figure_title"": """", ""filename_quality"": ""generic"", ""format"": ""jpg"", ""format_supported"": 1, ""from_og_image"": 1, ""from_schema_image"": 0, ""height"": null, ""hero_candidate"": 0, ""lazy_loaded"": 0, ""loading"": """", ""nearby_heading"": """", ""nearby_text"": """", ""normalized_src"": ""https://void-agency.com/og-image.jpg"", ""reused_asset_count"": 1, ""source_tag"": ""og:image"", ""src"": ""https://void-agency.com/og-image.jpg"", ""width"": null}"
