score_id,run_id,url,crawlability_score,onpage_score,render_risk_score,internal_linking_score,local_seo_score,performance_score,overall_score,quality_score,risk_score,coverage_score,score_cap,score_version,score_profile,explanation_json,scoring_model_version,scoring_profile,score_explanation_json
1,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/,100,100,43,96,-1,-1,55,90,55,90,55,1.1.0,general,"{""cap"": {""reasons"": [{""cap"": 55, ""gate"": ""canonicalization"", ""issue_code"": ""CANONICAL_MISMATCH"", ""reason"": ""high_importance_major_issue"", ""severity"": ""high""}], ""score_cap"": 55}, ""dimensions"": {""applicable_weight"": 1.0, ""coverage_score"": 90, ""deductions"": {""crawlability_score"": [], ""internal_linking_score"": [{""delta"": -8, ""reason"": ""high_importance_not_nav_linked""}], ""local_seo_score"": [], ""onpage_score"": [], ""performance_score"": [], ""preview_controls_score"": [], ""render_risk_score"": [{""delta"": 30, ""reason"": ""canonical_mismatch""}, {""delta"": 15, ""effective_canonical_count"": 2, ""reason"": ""duplicate_canonical_tags""}, {""delta"": 12, ""reason"": ""render_gap_moderate"", ""render_gap_score"": 50}], ""structured_data_validity_score"": [], ""structured_snippets_score"": []}, ""measured_weight"": 0.9, ""notes"": {""not_applicable_or_missing"": [{""dimension"": ""performance"", ""reason"": ""not_applicable_or_missing""}]}, ""quality_score"": 90, ""scores"": {""crawlability_score"": 100, ""internal_linking_score"": 96, ""local_seo_score"": null, ""onpage_score"": 100, ""performance_score"": null, ""preview_controls_score"": 100, ""render_risk_score"": 43, ""structured_data_validity_score"": 100, ""structured_snippets_score"": 100}, ""weighted_sum"": 80.89, ""weights"": {""access"": 0.28, ""canonical_rendering"": 0.15, ""content"": 0.19, ""internal_architecture"": 0.14, ""performance"": 0.1, ""preview_controls"": 0.08, ""structured_data_validity"": 0.06}}, ""formula"": {""coverage_confidence_floor"": 0.55, ""coverage_confidence_span"": 0.45, ""id"": ""quality-risk-cap-with-coverage"", ""overall_expression"": ""min(score_cap, (quality_score - (risk_score * 0.40)) * confidence_factor)"", ""quality_minus_risk_factor"": 0.4}, ""inputs"": {""internal_architecture_signals"": {""betweenness"": 0.02621, ""bridge_flag"": 0, ""closeness"": 0.641006, ""crawl_depth"": 0, ""effective_internal_links_out"": 17, ""inlinks"": 2, ""internal_pagerank"": 0.041059, ""nav_linked_flag"": 0, ""orphan_risk_flag"": 0}, ""internal_link_band"": ""strong"", ""is_html_page"": true, ""issue_count"": 12, ""page_importance"": 1.4, ""page_type"": ""homepage"", ""performance_score_input"": null, ""resolved_internal_links_out"": 17, ""robots_blocked_unfetched"": false, ""status_code"": 200}, ""overall"": {""adjusted_quality"": 64.94, ""confidence_factor"": 0.955, ""overall_score"": 55}, ""risk"": {""avg_component"": 18.49, ""breadth_bonus"": 14.0, ""components"": [{""base_component"": 47.13, ""certainty_state"": ""Verified"", ""component_score"": 47.13, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""canonicalization"", ""severity"": ""high"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 24.24, ""certainty_state"": ""Verified"", ""component_score"": 24.24, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_SELF_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""MULTIPLE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""DUPLICATE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""canonicalization"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 17.96, ""certainty_state"": ""Verified"", ""component_score"": 17.96, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CLUSTER_CANONICAL_COLLISION"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 8.84, ""certainty_state"": ""Probable"", ""component_score"": 8.84, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""STATIC_SHELL_CANONICAL_REUSED_ACROSS_ROUTES"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 8.84, ""certainty_state"": ""Probable"", ""component_score"": 8.84, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""STATIC_SHELL_HREFLANG_REUSED_ACROSS_ROUTES"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 3.98, ""certainty_state"": ""Unverified"", ""component_score"": 3.98, ""confidence_score"": 85, ""dampening_factor"": 1.0, ""issue_code"": ""CRAWLED_URL_NOT_IN_SITEMAP"", ""reach"": ""single_page"", ""risk_family"": ""discovery"", ""severity"": ""low"", ""technical_seo_gate"": ""discovery""}, {""base_component"": 2.93, ""certainty_state"": ""Unverified"", ""component_score"": 2.93, ""confidence_score"": 75, ""dampening_factor"": 1.0, ""issue_code"": ""PERFORMANCE_PROVIDER_ERROR"", ""reach"": ""single_page"", ""risk_family"": ""serving"", ""severity"": ""low"", ""technical_seo_gate"": ""serving""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_MISSING_H1"", ""reach"": ""sitewide"", ""risk_family"": ""content_quality"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_THIN_CONTENT"", ""reach"": ""sitewide"", ""risk_family"": ""content_quality"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_LOW_INTERNAL_LINKS"", ""reach"": ""sitewide"", ""risk_family"": ""internal_linking"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}], ""family_breakdown"": [{""components"": [{""rank"": 1, ""raw_component"": 47.13, ""taper_factor"": 1.0, ""tapered_component"": 47.13}, {""rank"": 2, ""raw_component"": 21.55, ""taper_factor"": 0.5, ""tapered_component"": 10.77}], ""diminished_total"": 57.9, ""issue_count"": 2, ""peak_component"": 47.13, ""raw_total"": 68.68, ""risk_family"": ""canonicalization""}, {""components"": [{""rank"": 1, ""raw_component"": 24.24, ""taper_factor"": 1.0, ""tapered_component"": 24.24}, {""rank"": 2, ""raw_component"": 21.55, ""taper_factor"": 0.5, ""tapered_component"": 10.77}, {""rank"": 3, ""raw_component"": 17.96, ""taper_factor"": 0.25, ""tapered_component"": 4.49}, {""rank"": 4, ""raw_component"": 8.84, ""taper_factor"": 0.125, ""tapered_component"": 1.1}, {""rank"": 5, ""raw_component"": 8.84, ""taper_factor"": 0.0625, ""tapered_component"": 0.55}], ""diminished_total"": 41.16, ""issue_count"": 5, ""peak_component"": 24.24, ""raw_total"": 81.41, ""risk_family"": ""general""}, {""components"": [{""rank"": 1, ""raw_component"": 3.98, ""taper_factor"": 1.0, ""tapered_component"": 3.98}], ""diminished_total"": 3.98, ""issue_count"": 1, ""peak_component"": 3.98, ""raw_total"": 3.98, ""risk_family"": ""discovery""}, {""components"": [{""rank"": 1, ""raw_component"": 1.99, ""taper_factor"": 1.0, ""tapered_component"": 1.99}, {""rank"": 2, ""raw_component"": 1.99, ""taper_factor"": 0.5, ""tapered_component"": 0.99}], ""diminished_total"": 2.98, ""issue_count"": 2, ""peak_component"": 1.99, ""raw_total"": 3.98, ""risk_family"": ""content_quality""}, {""components"": [{""rank"": 1, ""raw_component"": 2.93, ""taper_factor"": 1.0, ""tapered_component"": 2.93}], ""diminished_total"": 2.93, ""issue_count"": 1, ""peak_component"": 2.93, ""raw_total"": 2.93, ""risk_family"": ""serving""}, {""components"": [{""rank"": 1, ""raw_component"": 1.99, ""taper_factor"": 1.0, ""tapered_component"": 1.99}], ""diminished_total"": 1.99, ""issue_count"": 1, ""peak_component"": 1.99, ""raw_total"": 1.99, ""risk_family"": ""internal_linking""}], ""family_totals"": {""canonicalization"": 57.9, ""content_quality"": 2.98, ""discovery"": 3.98, ""general"": 41.16, ""internal_linking"": 1.99, ""serving"": 2.93}, ""mode"": ""issue_blend_family_diminishing_returns"", ""neutralized_codes"": [], ""notable_contributors"": [{""base_component"": 47.13, ""certainty_state"": ""Verified"", ""component_score"": 47.13, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""canonicalization"", ""severity"": ""high"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 24.24, ""certainty_state"": ""Verified"", ""component_score"": 24.24, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_SELF_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""MULTIPLE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""DUPLICATE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""canonicalization"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 17.96, ""certainty_state"": ""Verified"", ""component_score"": 17.96, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CLUSTER_CANONICAL_COLLISION"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}], ""peak_component"": 57.9, ""score"": 55, ""serious_family_bonus"": 2.5, ""top_risk_families"": [{""diminished_total"": 57.9, ""risk_family"": ""canonicalization""}, {""diminished_total"": 41.16, ""risk_family"": ""general""}, {""diminished_total"": 3.98, ""risk_family"": ""discovery""}, {""diminished_total"": 2.98, ""risk_family"": ""content_quality""}, {""diminished_total"": 2.93, ""risk_family"": ""serving""}]}, ""score_profile"": ""general"", ""score_version"": ""1.1.0"", ""scoring_model_version"": ""1.1.0"", ""scoring_profile"": ""general""}",1.1.0,general,"{""cap"": {""reasons"": [{""cap"": 55, ""gate"": ""canonicalization"", ""issue_code"": ""CANONICAL_MISMATCH"", ""reason"": ""high_importance_major_issue"", ""severity"": ""high""}], ""score_cap"": 55}, ""dimensions"": {""applicable_weight"": 1.0, ""coverage_score"": 90, ""deductions"": {""crawlability_score"": [], ""internal_linking_score"": [{""delta"": -8, ""reason"": ""high_importance_not_nav_linked""}], ""local_seo_score"": [], ""onpage_score"": [], ""performance_score"": [], ""preview_controls_score"": [], ""render_risk_score"": [{""delta"": 30, ""reason"": ""canonical_mismatch""}, {""delta"": 15, ""effective_canonical_count"": 2, ""reason"": ""duplicate_canonical_tags""}, {""delta"": 12, ""reason"": ""render_gap_moderate"", ""render_gap_score"": 50}], ""structured_data_validity_score"": [], ""structured_snippets_score"": []}, ""measured_weight"": 0.9, ""notes"": {""not_applicable_or_missing"": [{""dimension"": ""performance"", ""reason"": ""not_applicable_or_missing""}]}, ""quality_score"": 90, ""scores"": {""crawlability_score"": 100, ""internal_linking_score"": 96, ""local_seo_score"": null, ""onpage_score"": 100, ""performance_score"": null, ""preview_controls_score"": 100, ""render_risk_score"": 43, ""structured_data_validity_score"": 100, ""structured_snippets_score"": 100}, ""weighted_sum"": 80.89, ""weights"": {""access"": 0.28, ""canonical_rendering"": 0.15, ""content"": 0.19, ""internal_architecture"": 0.14, ""performance"": 0.1, ""preview_controls"": 0.08, ""structured_data_validity"": 0.06}}, ""formula"": {""coverage_confidence_floor"": 0.55, ""coverage_confidence_span"": 0.45, ""id"": ""quality-risk-cap-with-coverage"", ""overall_expression"": ""min(score_cap, (quality_score - (risk_score * 0.40)) * confidence_factor)"", ""quality_minus_risk_factor"": 0.4}, ""inputs"": {""internal_architecture_signals"": {""betweenness"": 0.02621, ""bridge_flag"": 0, ""closeness"": 0.641006, ""crawl_depth"": 0, ""effective_internal_links_out"": 17, ""inlinks"": 2, ""internal_pagerank"": 0.041059, ""nav_linked_flag"": 0, ""orphan_risk_flag"": 0}, ""internal_link_band"": ""strong"", ""is_html_page"": true, ""issue_count"": 12, ""page_importance"": 1.4, ""page_type"": ""homepage"", ""performance_score_input"": null, ""resolved_internal_links_out"": 17, ""robots_blocked_unfetched"": false, ""status_code"": 200}, ""overall"": {""adjusted_quality"": 64.94, ""confidence_factor"": 0.955, ""overall_score"": 55}, ""risk"": {""avg_component"": 18.49, ""breadth_bonus"": 14.0, ""components"": [{""base_component"": 47.13, ""certainty_state"": ""Verified"", ""component_score"": 47.13, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""canonicalization"", ""severity"": ""high"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 24.24, ""certainty_state"": ""Verified"", ""component_score"": 24.24, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_SELF_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""MULTIPLE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""DUPLICATE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""canonicalization"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 17.96, ""certainty_state"": ""Verified"", ""component_score"": 17.96, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CLUSTER_CANONICAL_COLLISION"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 8.84, ""certainty_state"": ""Probable"", ""component_score"": 8.84, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""STATIC_SHELL_CANONICAL_REUSED_ACROSS_ROUTES"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 8.84, ""certainty_state"": ""Probable"", ""component_score"": 8.84, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""STATIC_SHELL_HREFLANG_REUSED_ACROSS_ROUTES"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 3.98, ""certainty_state"": ""Unverified"", ""component_score"": 3.98, ""confidence_score"": 85, ""dampening_factor"": 1.0, ""issue_code"": ""CRAWLED_URL_NOT_IN_SITEMAP"", ""reach"": ""single_page"", ""risk_family"": ""discovery"", ""severity"": ""low"", ""technical_seo_gate"": ""discovery""}, {""base_component"": 2.93, ""certainty_state"": ""Unverified"", ""component_score"": 2.93, ""confidence_score"": 75, ""dampening_factor"": 1.0, ""issue_code"": ""PERFORMANCE_PROVIDER_ERROR"", ""reach"": ""single_page"", ""risk_family"": ""serving"", ""severity"": ""low"", ""technical_seo_gate"": ""serving""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_MISSING_H1"", ""reach"": ""sitewide"", ""risk_family"": ""content_quality"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_THIN_CONTENT"", ""reach"": ""sitewide"", ""risk_family"": ""content_quality"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}, {""base_component"": 1.99, ""certainty_state"": ""Probable"", ""component_score"": 1.99, ""confidence_score"": 55, ""dampening_factor"": 1.0, ""issue_code"": ""RAW_ONLY_LOW_INTERNAL_LINKS"", ""reach"": ""sitewide"", ""risk_family"": ""internal_linking"", ""severity"": ""info"", ""technical_seo_gate"": ""rendering""}], ""family_breakdown"": [{""components"": [{""rank"": 1, ""raw_component"": 47.13, ""taper_factor"": 1.0, ""tapered_component"": 47.13}, {""rank"": 2, ""raw_component"": 21.55, ""taper_factor"": 0.5, ""tapered_component"": 10.77}], ""diminished_total"": 57.9, ""issue_count"": 2, ""peak_component"": 47.13, ""raw_total"": 68.68, ""risk_family"": ""canonicalization""}, {""components"": [{""rank"": 1, ""raw_component"": 24.24, ""taper_factor"": 1.0, ""tapered_component"": 24.24}, {""rank"": 2, ""raw_component"": 21.55, ""taper_factor"": 0.5, ""tapered_component"": 10.77}, {""rank"": 3, ""raw_component"": 17.96, ""taper_factor"": 0.25, ""tapered_component"": 4.49}, {""rank"": 4, ""raw_component"": 8.84, ""taper_factor"": 0.125, ""tapered_component"": 1.1}, {""rank"": 5, ""raw_component"": 8.84, ""taper_factor"": 0.0625, ""tapered_component"": 0.55}], ""diminished_total"": 41.16, ""issue_count"": 5, ""peak_component"": 24.24, ""raw_total"": 81.41, ""risk_family"": ""general""}, {""components"": [{""rank"": 1, ""raw_component"": 3.98, ""taper_factor"": 1.0, ""tapered_component"": 3.98}], ""diminished_total"": 3.98, ""issue_count"": 1, ""peak_component"": 3.98, ""raw_total"": 3.98, ""risk_family"": ""discovery""}, {""components"": [{""rank"": 1, ""raw_component"": 1.99, ""taper_factor"": 1.0, ""tapered_component"": 1.99}, {""rank"": 2, ""raw_component"": 1.99, ""taper_factor"": 0.5, ""tapered_component"": 0.99}], ""diminished_total"": 2.98, ""issue_count"": 2, ""peak_component"": 1.99, ""raw_total"": 3.98, ""risk_family"": ""content_quality""}, {""components"": [{""rank"": 1, ""raw_component"": 2.93, ""taper_factor"": 1.0, ""tapered_component"": 2.93}], ""diminished_total"": 2.93, ""issue_count"": 1, ""peak_component"": 2.93, ""raw_total"": 2.93, ""risk_family"": ""serving""}, {""components"": [{""rank"": 1, ""raw_component"": 1.99, ""taper_factor"": 1.0, ""tapered_component"": 1.99}], ""diminished_total"": 1.99, ""issue_count"": 1, ""peak_component"": 1.99, ""raw_total"": 1.99, ""risk_family"": ""internal_linking""}], ""family_totals"": {""canonicalization"": 57.9, ""content_quality"": 2.98, ""discovery"": 3.98, ""general"": 41.16, ""internal_linking"": 1.99, ""serving"": 2.93}, ""mode"": ""issue_blend_family_diminishing_returns"", ""neutralized_codes"": [], ""notable_contributors"": [{""base_component"": 47.13, ""certainty_state"": ""Verified"", ""component_score"": 47.13, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""canonicalization"", ""severity"": ""high"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 24.24, ""certainty_state"": ""Verified"", ""component_score"": 24.24, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CANONICAL_SELF_MISMATCH"", ""reach"": ""sitewide"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""MULTIPLE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 21.55, ""certainty_state"": ""Verified"", ""component_score"": 21.55, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""DUPLICATE_CANONICAL_TAGS"", ""reach"": ""template_cluster"", ""risk_family"": ""canonicalization"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}, {""base_component"": 17.96, ""certainty_state"": ""Verified"", ""component_score"": 17.96, ""confidence_score"": 95, ""dampening_factor"": 1.0, ""issue_code"": ""CLUSTER_CANONICAL_COLLISION"", ""reach"": ""single_page"", ""risk_family"": ""general"", ""severity"": ""medium"", ""technical_seo_gate"": ""canonicalization""}], ""peak_component"": 57.9, ""score"": 55, ""serious_family_bonus"": 2.5, ""top_risk_families"": [{""diminished_total"": 57.9, ""risk_family"": ""canonicalization""}, {""diminished_total"": 41.16, ""risk_family"": ""general""}, {""diminished_total"": 3.98, ""risk_family"": ""discovery""}, {""diminished_total"": 2.98, ""risk_family"": ""content_quality""}, {""diminished_total"": 2.93, ""risk_family"": ""serving""}]}, ""score_profile"": ""general"", ""score_version"": ""1.1.0"", ""scoring_model_version"": ""1.1.0"", ""scoring_profile"": ""general""}"
